brand_name,parent_company_name,year,item_description,type_product,type_material,layer,volunteer,start_of_audit,end_of_audit,time_spent,city,province,country,continent,type_of_audit,specifics_of_audit,event_total_count,longitude_most_specific,latitude_most_specific,location_specificity,total_count,proportion
unknown,unbranded,2021,toothbrush,personal care,o,single-layer,12.0,2021-07-06,2021-08-31,3.0,mahahual,quintana roo,mexico,north america,outdoor,coastal,1780,-87.70787,18.7165847,city,18,0.0101123595505618
unknown,unbranded,2021,unmarked cap,other,pp,unsure,12.0,2021-07-06,2021-08-31,3.0,mahahual,quintana roo,mexico,north america,outdoor,coastal,1780,-87.70787,18.7165847,city,259,0.145505617977528
unknown,unbranded,2021,unmarked toy,household products,hdpe,single-layer,12.0,2021-07-06,2021-08-31,3.0,mahahual,quintana roo,mexico,north america,outdoor,coastal,1780,-87.70787,18.7165847,city,85,0.047752808988764
unknown,unbranded,2021,whole hdpe bottle,other,hdpe,unsure,12.0,2021-07-06,2021-08-31,3.0,mahahual,quintana roo,mexico,north america,outdoor,coastal,1780,-87.70787,18.7165847,city,16,0.0089887640449438
unknown,unbranded,2018,Unknown,other,hdpe,unsure,1.0,2018-09-16,2018-09-16,3.115933014354067,wheat ridge,co,united states of america,north america,outdoor,inland,59,-105.0772063,39.766098,city,1,0.0169491525423729
unknown,unbranded,2018,Unknown,other,Unknown,unsure,1.0,2018-09-16,2018-09-16,3.115933014354067,wheat ridge,co,united states of america,north america,outdoor,inland,59,-105.0772063,39.766098,city,6,0.101694915254237
unknown,unbranded,2018,Unknown,other,o,unsure,1.0,2018-09-16,2018-09-16,3.115933014354067,wheat ridge,co,united states of america,north america,outdoor,inland,59,-105.0772063,39.766098,city,4,0.0677966101694915
unknown,unbranded,2018,Unknown,other,pet,unsure,1.0,2018-09-16,2018-09-16,3.115933014354067,wheat ridge,co,united states of america,north america,outdoor,inland,59,-105.0772063,39.766098,city,1,0.0169491525423729
unknown,unbranded,2018,Unknown,other,pp,unsure,1.0,2018-09-16,2018-09-16,3.115933014354067,wheat ridge,co,united states of america,north america,outdoor,inland,59,-105.0772063,39.766098,city,3,0.0508474576271187
unknown,unbranded,2018,Unknown,other,ps,unsure,1.0,2018-09-16,2018-09-16,3.115933014354067,wheat ridge,co,united states of america,north america,outdoor,inland,59,-105.0772063,39.766098,city,2,0.0338983050847458
unknown,unbranded,2018,Unknown,other,pvc,unsure,1.0,2018-09-16,2018-09-16,3.115933014354067,wheat ridge,co,united states of america,north america,outdoor,inland,59,-105.0772063,39.766098,city,2,0.0338983050847458
unknown,unbranded,2018,Unknown,other,Unknown,unsure,6.0,2018-09-08,2018-09-08,3.115933014354067,fort collins,co,united states of america,north america,outdoor,inland,90,-105.0668085,40.5508527,city,1,0.0111111111111111
unknown,unbranded,2018,Unknown,other,ps,unsure,43.0,2018-09-15,2018-09-15,3.115933014354067,san diego,Unknown,united states of america,north america,outdoor,coastal,150,-117.1627728,32.7174202,city,1,0.0066666666666666
unknown,unbranded,2018,Unknown,other,Unknown,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,89,0.0828677839851024
unknown,unbranded,2018,Unknown,other,o,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,516,0.480446927374302
unknown,unbranded,2018,Unknown,other,pet,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,8,0.0074487895716946
unknown,unbranded,2018,Unknown,other,pp,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,17,0.015828677839851
unknown,unbranded,2018,Unknown,other,ps,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,43,0.0400372439478585
unknown,unbranded,2018,Unknown,other,pvc,unsure,15.0,2018-09-16,2018-09-16,3.115933014354067,new york,new york,united states of america,north america,outdoor,inland,1074,-74.0060152,40.7127281,city,1,0.0009310986964618
unknown,unbranded,2019,cigarette butts,smoking materials,o,multi-layer,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,12,0.3
unknown,unbranded,2019,clear packing tape,packaging materials,pet,unsure,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,2,0.05
unknown,unbranded,2019,cotton plug,personal care,o,unsure,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,1,0.025
unknown,unbranded,2019,duct tape,packaging materials,o,unsure,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,2,0.05
unknown,unbranded,2019,pen,other,o,unsure,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,1,0.025
unknown,unbranded,2019,piece of cloth,household products,o,single-layer,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,1,0.025
unknown,unbranded,2019,plastic wrappers,food packaging,ldpe,single-layer,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,1,0.025
unknown,unbranded,2019,plastic wrappers,food packaging,pet,single-layer,3.0,2019-09-24,2019-09-24,3.115933014354067,amherst,massachusetts,united states of america,north america,outdoor,inland,40,-72.505714,42.3685658,city,2,0.05
unknown,unbranded,2019,bottle cap rings,other,pp,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,35,0.0395480225988701
unknown,unbranded,2019,bottle caps,other,pp,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,44,0.0497175141242938
unknown,unbranded,2019,condoms,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,2,0.0022598870056497
unknown,unbranded,2019,cups,other,pet,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,3,0.0033898305084745
unknown,unbranded,2019,cups,other,pp,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,16,0.0180790960451977
unknown,unbranded,2019,cups,other,ps,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,6,0.0067796610169491
unknown,unbranded,2019,cups (foam),other,ps,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,4,0.0045197740112994
unknown,unbranded,2019,diapers,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,3,0.0033898305084745
unknown,unbranded,2019,fishing buoys,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,6,0.0067796610169491
unknown,unbranded,2019,fishing line,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,41,0.0463276836158192
unknown,unbranded,2019,"fork, knives, spoons",other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,36,0.0406779661016949
unknown,unbranded,2019,lids,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,20,0.0225988700564972
unknown,unbranded,2019,medical containers,other,pp,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,29,0.0327683615819209
unknown,unbranded,2019,other plastic bottles,other,pet,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,6,0.0067796610169491
unknown,unbranded,2019,plastic bags,other,hdpe,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,7,0.007909604519774
unknown,unbranded,2019,plastic straw,other,pp,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,72,0.0813559322033898
unknown,unbranded,2019,plastic writing utincils,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,13,0.0146892655367232
unknown,unbranded,2019,plates,other,ps,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,4,0.0045197740112994
unknown,unbranded,2019,rope,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,12,0.0135593220338983
unknown,unbranded,2019,shoes,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,19,0.0214689265536723
unknown,unbranded,2019,syringes,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,21,0.023728813559322
unknown,unbranded,2019,tampon applicators,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,7,0.007909604519774
unknown,unbranded,2019,textiles / clothing,other,o,unsure,203.0,2019-09-21,2019-09-21,3.115933014354067,long beach,california,united states of america,north america,outdoor,coastal,885,-118.191604,33.7690164,city,39,0.0440677966101695
unknown,unbranded,2019,balloon,food packaging,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,10,0.0392156862745098
unknown,unbranded,2019,battery package,packaging materials,ps,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,bottle cap,food packaging,pp,multi-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,15,0.0588235294117647
unknown,unbranded,2019,bottle cap,food packaging,pp,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,14,0.0549019607843137
unknown,unbranded,2019,bread packaging,food packaging,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,3,0.0117647058823529
unknown,unbranded,2019,bubble wand,household products,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,caution tape,household products,o,unsure,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,cigar package,smoking materials,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,cigarette butts,smoking materials,o,multi-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,4,0.0156862745098039
unknown,unbranded,2019,condiment lid,food packaging,pet,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,2,0.0078431372549019
unknown,unbranded,2019,dental pick,personal care,o,unsure,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,juice tube,food packaging,o,unsure,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,5,0.0196078431372549
unknown,unbranded,2019,landscape light bulb,household products,o,multi-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,2,0.0078431372549019
unknown,unbranded,2019,landscaping flag,household products,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,2,0.0078431372549019
unknown,unbranded,2019,plastic bags,other,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,plastic cutlery,household products,pp,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,14,0.0549019607843137
unknown,unbranded,2019,plastic egg,household products,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,2,0.0078431372549019
unknown,unbranded,2019,plastic ribbon,food packaging,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,9,0.0352941176470588
unknown,unbranded,2019,plastic straw,food packaging,ldpe,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,12,0.0470588235294118
unknown,unbranded,2019,plastic wrappers,food packaging,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,9,0.0352941176470588
unknown,unbranded,2019,plastic wrappers,food packaging,o,unsure,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,41,0.16078431372549
unknown,unbranded,2019,plastic wrappers,smoking materials,o,unsure,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,ring pop,food packaging,o,unsure,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,snack package,food packaging,pp,multi-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,2,0.0078431372549019
unknown,unbranded,2019,tampon cover,personal care,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,1,0.0039215686274509
unknown,unbranded,2019,zip tie,household products,o,single-layer,8.0,2019-09-14,2019-09-14,3.115933014354067,south pasadena,Unknown,united states of america,north america,outdoor,inland,255,-118.1478291,34.1133062,city,3,0.0117647058823529
unknown,unbranded,2019,clear bottle caps,food packaging,pp,single-layer,26.0,2019-09-07,2019-09-07,3.115933014354067,houston,Unknown,united states of america,north america,outdoor,inland,125,-95.3676974,29.7589382,city,125,1.0
unknown,unbranded,2019,cold drink cup (clear),food packaging,pp,single-layer,2.0,2019-09-16,2019-09-16,3.115933014354067,pãƒâ£ã‚â¡tzcuaro,michoacan,mexico,north america,outdoor,inland,3,-102.0077097,23.6585116,country,3,1.0
unknown,unbranded,2019,bottle caps (estimated),food packaging,pp,single-layer,11.0,2019-09-21,2019-09-21,3.115933014354067,crescent city,california,united states of america,north america,outdoor,coastal,2500,-124.201747,41.755948,city,2500,1.0
unknown,unbranded,2019,plastic bags,packaging materials,ldpe,single-layer,1.0,2019-09-20,2019-09-20,3.115933014354067,seattle,Unknown,united states of america,north america,outdoor,inland,7,-100.445882,39.7837304,state,7,1.0
unknown,unbranded,2019,cardboard,packaging materials,o,multi-layer,11.0,2019-09-23,2019-09-23,3.115933014354067,cedar crest,Unknown,united states of america,north america,outdoor,inland,3,-119.1921794,37.2466536,city,3,1.0
unknown,unbranded,2019,packing styrofoam,packaging materials,ps,unsure,26.0,2019-09-07,2019-09-07,3.115933014354067,houston,Unknown,united states of america,north america,outdoor,inland,45,-95.3676974,29.7589382,city,45,1.0
unknown,unbranded,2019,plastic wrappers,food packaging,o,single-layer,3.0,2019-09-23,2019-09-23,3.115933014354067,eugene oregon,Unknown,united states of america,north america,outdoor,inland,43,-100.445882,39.7837304,state,43,1.0
unknown,unbranded,2020,cigarette lighters,other,o,single-layer,2.0,2020-09-13,2020-09-13,3.115933014354067,columbus,ohio,united states of america,north america,outdoor,inland,72,-83.0007065,39.9622601,city,2,0.0277777777777778
unknown,unbranded,2020,cup,food packaging,pet,single-layer,2.0,2020-09-13,2020-09-13,3.115933014354067,columbus,ohio,united states of america,north america,outdoor,inland,72,-83.0007065,39.9622601,city,1,0.0138888888888889
unknown,unbranded,2020,bottle caps and rings,food packaging,o,single-layer,2.0,2020-09-13,2020-09-13,3.115933014354067,monterrey,nuevo,mexico,north america,outdoor,inland,26,-100.315258,25.6802019,city,2,0.0769230769230769
unknown,unbranded,2020,cup,food packaging,pet,single-layer,2.0,2020-09-13,2020-09-13,3.115933014354067,monterrey,nuevo,mexico,north america,outdoor,inland,26,-100.315258,25.6802019,city,3,0.115384615384615
unknown,unbranded,2020,"forks, knives, spoons",food packaging,ps,single-layer,2.0,2020-09-13,2020-09-13,3.115933014354067,monterrey,nuevo,mexico,north america,outdoor,inland,26,-100.315258,25.6802019,city,4,0.153846153846154
unknown,unbranded,2020,"textiles, clothes, sheeting, gloves",household products,pp,single-layer,2.0,2020-09-13,2020-09-13,3.115933014354067,monterrey,nuevo,mexico,north america,outdoor,inland,26,-100.315258,25.6802019,city,1,0.0384615384615385
unknown - band aid,unbranded,2018,Unknown,other,o,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,1,0.05
unknown - candy wrapper,unbranded,2018,Unknown,other,Unknown,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,2,0.1
unknown - cigarette butt,unbranded,2018,Unknown,other,o,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,4,0.2
unknown - cigarillo butt,unbranded,2018,Unknown,other,pvc,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,1,0.05
unknown - drink bottle,unbranded,2018,Unknown,other,hdpe,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,1,0.05
unknown - duct tape piece,unbranded,2018,Unknown,other,o,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,1,0.05
unknown - food wrapper piece,unbranded,2018,Unknown,other,Unknown,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,1,0.05
unknown - garbage bag piece,unbranded,2018,Unknown,other,Unknown,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,1,0.05
unknown - hair tie,unbranded,2018,Unknown,other,o,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,1,0.05
unknown - string cheese wrapper,unbranded,2018,Unknown,other,Unknown,unsure,1.0,2018-09-10,2018-09-10,3.115933014354067,abington,pa,united states of america,north america,outdoor,inland,20,-75.1179512,40.1206656,city,1,0.05
unknown (bottle caps),unbranded,2018,Unknown,other,pp,unsure,12.0,2018-09-15,2018-09-15,3.115933014354067,san ramon,california,united states of america,north america,outdoor,coastal,298,-121.9544387,37.7648021,city,9,0.0302013422818792
unknown (clothes hanger),unbranded,2021,Unknown,household products,o,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (clothes hanger),unbranded,2021,Unknown,household products,pet,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (clothes pins),unbranded,2021,Unknown,household products,o,multi-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,2,0.0034482758620689
unknown (fake flowers),unbranded,2018,Unknown,other,Unknown,unsure,12.0,2018-09-15,2018-09-15,3.115933014354067,san ramon,california,united states of america,north america,outdoor,coastal,298,-121.9544387,37.7648021,city,2,0.0067114093959731
unknown (flower wrap),unbranded,2021,Unknown,packaging materials,ldpe,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (food packaging),unbranded,2021,Unknown,food packaging,ldpe,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,3,0.0051724137931034
unknown (food wrapper),unbranded,2021,Unknown,food packaging,ldpe,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (food wrappers),unbranded,2021,Unknown,food packaging,ldpe,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,34,0.0586206896551724
unknown (glass),unbranded,2018,Unknown,other,o,unsure,12.0,2018-09-15,2018-09-15,3.115933014354067,san ramon,california,united states of america,north america,outdoor,coastal,298,-121.9544387,37.7648021,city,38,0.12751677852349
unknown (glove),unbranded,2021,Unknown,personal care,ldpe,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
"unknown (green chinese candy, classic series"""")""""",ferrara candy co.,2020,candy wrapper (parent company: ferrara candy co.),food packaging,Unknown,multi-layer,11.0,2020-12-09,2020-12-09,2.0,provincetown,massachusetts,united states of america,north america,outdoor,coastal,101,-70.1858639,42.0525612,city,1,0.0099009900990099
unknown (gum wrapper),unbranded,2021,Unknown,food packaging,o,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (insulation),unbranded,2021,Unknown,other,o,unsure,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,2,0.0034482758620689
unknown (mask plastic),unbranded,2021,Unknown,personal care,pp,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (metal chunk),unbranded,2021,Unknown,other,o,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (paint),unbranded,2021,Unknown,other,o,unsure,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,4,0.0068965517241379
unknown (plastic bags),unbranded,2021,Unknown,packaging materials,pp,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,11,0.0189655172413793
unknown (plastic cap),unbranded,2021,Unknown,food packaging,pet,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,4,0.0068965517241379
unknown (plastic containers),unbranded,2021,Unknown,food packaging,ldpe,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,6,0.0103448275862069
unknown (plastic lids),unbranded,2021,Unknown,food packaging,pp,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,2,0.0034482758620689
unknown (plastic packaging),unbranded,2021,Unknown,food packaging,ldpe,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,10,0.0172413793103448
unknown (plastic rocket),unbranded,2021,Unknown,household products,hdpe,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (plastic straw),unbranded,2021,Unknown,food packaging,o,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (shoe sole),unbranded,2021,Unknown,household products,o,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (stickers),unbranded,2021,Unknown,packaging materials,o,unsure,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,2,0.0034482758620689
unknown (straws),unbranded,2018,Unknown,other,ps,unsure,12.0,2018-09-15,2018-09-15,3.115933014354067,san ramon,california,united states of america,north america,outdoor,coastal,298,-121.9544387,37.7648021,city,9,0.0302013422818792
unknown (string),unbranded,2021,Unknown,other,o,unsure,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (tape),unbranded,2021,Unknown,other,o,multi-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
unknown (wrapper),unbranded,2021,Unknown,food packaging,o,single-layer,70.0,2021-04-21,2021-04-22,5.0,st petersburg,florida,united states of america,north america,outdoor,coastal,580,-82.6695085,27.7703796,city,1,0.0017241379310344
